SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
HWD-TOSC-0011,"Tosca Red Oak 4.25"" — Avelino (Select & Better)",Tosca,Tosca,,,TOSCHWD425REDOAKAVELINO,Red Oak Solid,Flooring,Solid hardwood,,Northern Red Oak,,Select & Better,,4.25,"RL (12"" - 90"")",19.05,,,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,5.79,6.79,,,,,,2026-07-01,Manual,20,,,,,TRUE,FALSE,,,,,35,,"Northern Red Oak, water-base finish, flat sawn, 4-sided micro-bevelled edge. Select & Better: no open knots, heavy mineral/character marks, stains or checking. Random length 12""-90"". Nail down with glue assist recommended. Limited 35 yr finish warranty. Radiant heat compatibility NOT stated for solid wood (stated only for engineered) - verify with Tosca.",,,new
HWD-TOSC-0012,"Tosca Red Oak 4.25"" — Coffee (Select & Better)",Tosca,Tosca,,,TOSCHWD425REDOAKCOFFEE,Red Oak Solid,Flooring,Solid hardwood,,Northern Red Oak,,Select & Better,,4.25,"RL (12"" - 90"")",19.05,,,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,5.59,6.59,,,,,,2026-07-01,Manual,20,,,,,TRUE,FALSE,,,,,35,,"Northern Red Oak, water-base finish, flat sawn, 4-sided micro-bevelled edge. Select & Better: no open knots, heavy mineral/character marks, stains or checking. Random length 12""-90"". Nail down with glue assist recommended. Limited 35 yr finish warranty. Radiant heat compatibility NOT stated for solid wood (stated only for engineered) - verify with Tosca.",,,new
HWD-TOSC-0013,"Tosca Red Oak 4.25"" — English Olive (Select & Better)",Tosca,Tosca,,,TOSCHWD425REDOAKENGLISHOLIVE,Red Oak Solid,Flooring,Solid hardwood,,Northern Red Oak,,Select & Better,,4.25,"RL (12"" - 90"")",19.05,,,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,5.59,6.59,,,,,,2026-07-01,Manual,20,,,,,TRUE,FALSE,,,,,35,,"Northern Red Oak, water-base finish, flat sawn, 4-sided micro-bevelled edge. Select & Better: no open knots, heavy mineral/character marks, stains or checking. Random length 12""-90"". Nail down with glue assist recommended. Limited 35 yr finish warranty. Radiant heat compatibility NOT stated for solid wood (stated only for engineered) - verify with Tosca.",,,new
HWD-TOSC-0014,"Tosca Red Oak 4.25"" — Rossano (Select & Better)",Tosca,Tosca,,,TOSCHWD425REDOAKROSSANO,Red Oak Solid,Flooring,Solid hardwood,,Northern Red Oak,,Select & Better,,4.25,"RL (12"" - 90"")",19.05,,,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,5.59,6.59,,,,,,2026-07-01,Manual,20,,,,,TRUE,FALSE,,,,,35,,"Northern Red Oak, water-base finish, flat sawn, 4-sided micro-bevelled edge. Select & Better: no open knots, heavy mineral/character marks, stains or checking. Random length 12""-90"". Nail down with glue assist recommended. Limited 35 yr finish warranty. Radiant heat compatibility NOT stated for solid wood (stated only for engineered) - verify with Tosca.",,,new
HWD-TOSC-0015,"Tosca Red Oak 4.25"" — Ebony (Select & Better)",Tosca,Tosca,,,TOSCHWD425REDOAKEBONY,Red Oak Solid,Flooring,Solid hardwood,,Northern Red Oak,,Select & Better,,4.25,"RL (12"" - 90"")",19.05,,,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,5.59,6.59,,,,,,2026-07-01,Manual,20,,,,,TRUE,FALSE,,,,,35,,"Northern Red Oak, water-base finish, flat sawn, 4-sided micro-bevelled edge. Select & Better: no open knots, heavy mineral/character marks, stains or checking. Random length 12""-90"". Nail down with glue assist recommended. Limited 35 yr finish warranty. Radiant heat compatibility NOT stated for solid wood (stated only for engineered) - verify with Tosca.",,,new
HWD-TOSC-0016,"Tosca Red Oak 4.25"" — Walnut (Select & Better)",Tosca,Tosca,,,TOSCHWD425REDOAKWALNUT,Red Oak Solid,Flooring,Solid hardwood,,Northern Red Oak,,Select & Better,,4.25,"RL (12"" - 90"")",19.05,,,,,Semi-Gloss,T&G,Nail + glue assist,,,,,,,,,5.59,6.59,,,,,,2026-07-01,Manual,20,,,,,TRUE,FALSE,,,,,35,,"Northern Red Oak, water-base finish, flat sawn, 4-sided micro-bevelled edge. Select & Better: no open knots, heavy mineral/character marks, stains or checking. Random length 12""-90"". Nail down with glue assist recommended. Limited 35 yr finish warranty. Radiant heat compatibility NOT stated for solid wood (stated only for engineered) - verify with Tosca.",,,new
ENG-TOSC-0001,"Tosca Deluxe Collection 6"" — Oak Charm (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONOAKCHARM,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0002,"Tosca Deluxe Collection 6"" — Snow Storm (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONSNOWSTORM,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0003,"Tosca Deluxe Collection 6"" — Lite Latte (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONLITELATTE,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0004,"Tosca Deluxe Collection 6"" — Yale (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONYALE,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0005,"Tosca Deluxe Collection 6"" — Buckingham Palace (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBUCKINGHAMPALACE,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0006,"Tosca Deluxe Collection 6"" — Invisible Oak (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONINVISIBLEOAK,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0007,"Tosca Deluxe Collection 6"" — Smoked Oak (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONSMOKEDOAK,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0008,"Tosca Deluxe Collection 6"" — Wheat (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONWHEAT,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0009,"Tosca Deluxe Collection 6"" — Whipping Cream (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONWHIPPINGCREAM,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0010,"Tosca Deluxe Collection 6"" — Latte (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONLATTE,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0011,"Tosca Deluxe Collection 6"" — Ivory (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONIVORY,Deluxe Collection,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0012,"Tosca Deluxe Collection Bespoke Series 6"" — Los Angeles (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBESPOKESERIESLOSANGELES,Deluxe Collection Bespoke Series,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0013,"Tosca Deluxe Collection Bespoke Series 6"" — Sydney (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBESPOKESERIESSYDNEY,Deluxe Collection Bespoke Series,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0014,"Tosca Deluxe Collection Bespoke Series 6"" — London (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBESPOKESERIESLONDON,Deluxe Collection Bespoke Series,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0015,"Tosca Deluxe Collection Bespoke Series 6"" — New York (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBESPOKESERIESNEWYORK,Deluxe Collection Bespoke Series,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0016,"Tosca Deluxe Collection Bespoke Series 6"" — Singapore (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBESPOKESERIESSINGAPORE,Deluxe Collection Bespoke Series,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
ENG-TOSC-0017,"Tosca Deluxe Collection Bespoke Series 6"" — Tokyo (AB)",Tosca,Tosca,,,TOSCENG6DELUXECOLLECTIONBESPOKESERIESTOKYO,Deluxe Collection Bespoke Series,Flooring,Engineered hardwood,Hardwood plywood,,,Select & Better,,6,RL,19.05,,2,,,Wire brushed,T&G,Nail + glue assist,,,,,,,,,4.79,5.79,,,,,,2026-07-01,Manual,18.41,,,,,TRUE,FALSE,,TRUE,,,35,,"AB (Select & Better) grade: no open knots, heavy mineral/character marks, stains or checking. Up to 75"" length, 17-35% full planks. 4-sided micro-bevelled edge, T&G, nail down with glue assist. Radiant heat compatible. Limited 35 yr finish warranty. SPECIES NOT STATED for the AB-grade collections on this list (the ABCD section states European White Oak) - left blank, confirm with Tosca. Finish printed 'W.B Low Sheen' = lightly wire brushed, low sheen, water base.",,,new
