id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
,SIMBENG512HICKORYBATTLESHIP12,ENG-SIMB-0037,,,,"SIMBENG - Engineered 5.0"" x 1/2"" Hickory (Battleship) | 5"" x 12.7mm x 48"" - 1.2mm top - 26.50sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 26.5 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.69,3.69,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG512HICKORYLONDONSMOKE12,ENG-SIMB-0036,,,,"SIMBENG - Engineered 5.0"" x 1/2"" Hickory (London Smoke) | 5"" x 12.7mm x 48"" - 1.2mm top - 26.50sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 26.5 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.69,3.69,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6512HICKORYBATTLESHIP12,ENG-SIMB-0038,,,,"SIMBENG - Engineered 6.5"" x 1/2"" Hickory (Battleship) | 6.5"" x 12.7mm x 48"" - 1.2mm top - 34.45sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 34.45 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.69,3.69,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKCLAY12,ENG-SIMB-0002,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Clay) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.29,4.29,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKFRENCHBEIGE12,ENG-SIMB-0008,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (French Beige) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKHUSKIEGRAY12,ENG-SIMB-0001,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Huskie Gray) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. PROMOTION (marked on the list). No unambiguous regular-price equivalent at this exact width/thickness/wear-layer combination elsewhere on the sheet — Cost/unit set to the promo price as a placeholder per Sale item pricing rule 3, and Promo cost mirrors it. Promo end date = list month-end 2026-08-31 (no end date printed). This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.79,3.79,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKMOCHA12,ENG-SIMB-0005,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Mocha) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.29,4.29,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKNATURAL12,ENG-SIMB-0007,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Natural) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKSICILY12,ENG-SIMB-0006,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Sicily) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.29,4.29,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKSILVERPOWDER12,ENG-SIMB-0003,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Silver Powder) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. Same colour name ""Silver Powder"" also appears at 3/5"" thickness (clearance) — different product, disambiguated by thickness in the handle. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.29,4.29,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6534OAKTAN12,ENG-SIMB-0004,,,,"SIMBENG - Engineered 6.5"" x 3/4"" Oak (Tan) | 6.5"" x 19.05mm x 48"" - 1.2mm top - 21.49sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 21.49 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.29,4.29,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535BIRCHNATURAL20,ENG-SIMB-0043,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Birch (Natural) | 6.5"" x 15.24mm x 48"" - 2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535HICKORYAMERICAN12,ENG-SIMB-0039,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Hickory (American) | 6.5"" x 15.24mm x 48"" - 1.2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.39,4.39,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535HICKORYNATURAL12,ENG-SIMB-0040,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Hickory (Natural) | 6.5"" x 15.24mm x 48"" - 1.2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535OAKPEARLRIVER12,ENG-SIMB-0025,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Oak (Pearl River) | 6.5"" x 15.24mm x 48"" - 1.2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Stock status: Clearance | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. CLEARANCE (marked on the list). No regular-price equivalent at this exact width/thickness/wear-layer combination elsewhere on the sheet — Cost/unit set to the clearance price as a placeholder per Sale item pricing rule 3, and Promo cost mirrors it. Promo end date = list month-end 2026-08-31 (no end date printed). This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.79,3.79,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535OAKSILVERPOWDER12,ENG-SIMB-0026,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Oak (Silver Powder) | 6.5"" x 15.24mm x 48"" - 1.2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Stock status: Clearance | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. Same colour name ""Silver Powder"" also appears at 3/4"" thickness (regular, non-clearance) — different product, disambiguated by thickness in the handle. CLEARANCE (marked on the list). No regular-price equivalent at this exact width/thickness/wear-layer combination elsewhere on the sheet — Cost/unit set to the clearance price as a placeholder per Sale item pricing rule 3, and Promo cost mirrors it. Promo end date = list month-end 2026-08-31 (no end date printed). This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.79,3.79,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535OAKVIENNA12,ENG-SIMB-0024,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Oak (Vienna) | 6.5"" x 15.24mm x 48"" - 1.2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Stock status: Clearance | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. CLEARANCE (marked on the list). No regular-price equivalent at this exact width/thickness/wear-layer combination elsewhere on the sheet — Cost/unit set to the clearance price as a placeholder per Sale item pricing rule 3, and Promo cost mirrors it. Promo end date = list month-end 2026-08-31 (no end date printed). This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.79,3.79,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG6535SAPELEMAHOGANY20,ENG-SIMB-0044,,,,"SIMBENG - Engineered 6.5"" x 3/5"" Sapele (Mahogany) | 6.5"" x 15.24mm x 48"" - 2mm top - 25.79sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 25.79 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. Supplier prints wood species as ""Sepele"" — stored as the canonical ""Sapele"" (same species, alternate spelling). This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG7534HICKORYBATTLESHIP12,ENG-SIMB-0023,,,,"SIMBENG - Engineered 7.5"" x 3/4"" Hickory (Battleship) | 7.5"" x 19.05mm x 75"" - 1.2mm top - 19.43sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 19.43 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG7534HICKORYBRISTOL12,ENG-SIMB-0021,,,,"SIMBENG - Engineered 7.5"" x 3/4"" Hickory (Bristol) | 7.5"" x 19.05mm x 75"" - 1.2mm top - 19.43sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 19.43 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG7534HICKORYNATURAL12,ENG-SIMB-0019,,,,"SIMBENG - Engineered 7.5"" x 3/4"" Hickory (Natural) | 7.5"" x 19.05mm x 75"" - 1.2mm top - 19.43sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 19.43 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. NEW arrival on Simba's Aug 2026 list. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG7534HICKORYSUMMER12,ENG-SIMB-0022,,,,"SIMBENG - Engineered 7.5"" x 3/4"" Hickory (Summer) | 7.5"" x 19.05mm x 75"" - 1.2mm top - 19.43sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 19.43 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Simba,Simba,,1,1,Default Tax,,,
,SIMBENG7534HICKORYVENEZUELA12,ENG-SIMB-0020,,,,"SIMBENG - Engineered 7.5"" x 3/4"" Hickory (Venezuela) | 7.5"" x 19.05mm x 75"" - 1.2mm top - 19.43sf/b","Last price update: 2026-08-08 | Price last changed by: Manual | Box size (sf): 19.43 | Active: TRUE | Salesperson notes: First Simba engineered ingest (Aug 2026 list, effective 2026-08-08). Simba publishes no product codes, install profile, locking system, finish type, certifications or warranty on this table — all left blank. This colour/species/dimension line is strikingly similar to Evergreen Building Materials' Aug 2026 engineered ingest (same colour names: Huskie Gray, Clay, Silver Powder, Vienna, Pearl River, etc. at matching dimensions) — likely the same OEM manufacturer white-labelled to both distributors. Flagged for Albert; not treated as the same product/SKU since Simba and Evergreen are billed as separate suppliers.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Simba,Simba,,1,1,Default Tax,,,
